PropertyKey|RealEstatePropertyCode|ProvalLrsnId|NeighborhoodNbr|PropertyStreetNbrNameText|SalesTypeCode|SalesTypeDsc|DeedBookNbr|DeedPageNbr|GranteeName|SaleAmt|SaleDate|LandRecordDocumentNbr|MaskOwnerAddressInd
23738|17042015|31784|412006|1021 ARLINGTON BLVD 223|5|5-Not Market Sale|4014|2074|ARLAND LLC                          |0|2006-04-21 00:00:00||False
66704|17042016|31785|412006|1021 ARLINGTON BLVD 224|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
66704|17042016|31785|412006|1021 ARLINGTON BLVD 224|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66704|17042016|31785|412006|1021 ARLINGTON BLVD 224|||3031|0235|ARLAND LLC                          |30000|1999-11-30 00:00:00||False
23739|17042017|31786|412006|1021 ARLINGTON BLVD 225|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23739|17042017|31786|412006|1021 ARLINGTON BLVD 225|1|1-Foreclosure, Auction, Bankru|2790|1503|ARLAND LLC                          |14000|1996-08-14 00:00:00||False
23739|17042017|31786|412006|1021 ARLINGTON BLVD 225|7|7-Partial Interest|3876|2262|ARLAND LLC                          |99500|2004-12-22 00:00:00||False
23739|17042017|31786|412006|1021 ARLINGTON BLVD 225|||3876|2265|ARLAND LLC                          |155000|2005-07-22 00:00:00||False
23739|17042017|31786|412006|1021 ARLINGTON BLVD 225|O|O-Assignment of Lease|4764|1095|ARLAND LLC                          |160000|2014-04-12 00:00:00||False
23739|17042017|31786|412006|1021 ARLINGTON BLVD 225|W|W-Will / R.O.S/L O H|4764|1095|SHARMA ARVINDER                     |0|2015-03-07 00:00:00||False
23739|17042017|31786|412006|1021 ARLINGTON BLVD 225|O|O-Assignment of Lease|    |    |ARLAND LLC                          |138000|2016-05-20 00:00:00|20160100009544                  |False
23740|17042018|31787|412006|1021 ARLINGTON BLVD 226|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23740|17042018|31787|412006|1021 ARLINGTON BLVD 226|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23740|17042018|31787|412006|1021 ARLINGTON BLVD 226|||3031|0256|ARLAND LLC                          |32000|1999-11-30 00:00:00||False
53857|17042019|31788|412006|1021 ARLINGTON BLVD 227|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53857|17042019|31788|412006|1021 ARLINGTON BLVD 227|5|5-Not Market Sale|2959|1332|ARLAND LLC                          |0|1998-11-18 00:00:00||False
53857|17042019|31788|412006|1021 ARLINGTON BLVD 227|O|O-Assignment of Lease|    |    |ARLAND LLC                          |118000|2019-03-13 00:00:00|20190100004259                  |False
53857|17042019|31788|412006|1021 ARLINGTON BLVD 227|5|5-Not Market Sale|    |    |ARLAND LLC                          |0|2019-03-13 00:00:00|20190100004258                  |False
23741|17042020|31789|412006|1021 ARLINGTON BLVD 228|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23741|17042020|31789|412006|1021 ARLINGTON BLVD 228|5|5-Not Market Sale|2771|1167|ARLAND LLC                          |23191|1996-03-13 00:00:00||False
23742|17042021|31790|412006|1021 ARLINGTON BLVD 229|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23742|17042021|31790|412006|1021 ARLINGTON BLVD 229|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23742|17042021|31790|412006|1021 ARLINGTON BLVD 229|||3626|1055|ARLAND LLC                          |120000|2003-11-14 00:00:00||False
23742|17042021|31790|412006|1021 ARLINGTON BLVD 229|||3819|1817|ARLAND LLC                          |196000|2005-03-18 00:00:00||False
53858|17042022|31791|412006|1021 ARLINGTON BLVD 230|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53858|17042022|31791|412006|1021 ARLINGTON BLVD 230|1|1-Foreclosure, Auction, Bankru|2790|1491|ARLAND LLC                          |22000|1996-08-14 00:00:00||False
53858|17042022|31791|412006|1021 ARLINGTON BLVD 230|7|7-Partial Interest|3873|1303|ARLAND LLC                          |99500|2004-12-13 00:00:00||False
53858|17042022|31791|412006|1021 ARLINGTON BLVD 230|||3873|1306|ARLAND LLC                          |244000|2005-07-11 00:00:00||False
53858|17042022|31791|412006|1021 ARLINGTON BLVD 230|O|O-Assignment of Lease|    |    |ARLAND LLC                          |160000|2018-05-31 00:00:00|20180100009363                  |False
23743|17042023|31792|412006|1021 ARLINGTON BLVD 231|2|2-Sale or Gift to Relative|2888|0017|ARLAND LLC                          |0|1998-03-06 00:00:00||False
23743|17042023|31792|412006|1021 ARLINGTON BLVD 231|5|5-Not Market Sale|2990|0780|ARLAND LLC                          |0|1998-10-17 00:00:00||False
23744|17042024|31793|412006|1021 ARLINGTON BLVD 232|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23744|17042024|31793|412006|1021 ARLINGTON BLVD 232|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23744|17042024|31793|412006|1021 ARLINGTON BLVD 232|O|O-Assignment of Lease|    |    |ARLAND LLC|167000|2020-07-02 00:00:00|20200100015740                  |False
23745|17042025|31794|412006|1021 ARLINGTON BLVD 233|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23745|17042025|31794|412006|1021 ARLINGTON BLVD 233|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23745|17042025|31794|412006|1021 ARLINGTON BLVD 233|O|O-Assignment of Lease|    |    |ARLAND LLC|138000|2023-11-16 00:00:00|20230100013357                  |False
23746|17042026|31795|412006|1021 ARLINGTON BLVD 234|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23746|17042026|31795|412006|1021 ARLINGTON BLVD 234|5|5-Not Market Sale|2980|2166|ARLAND LLC                          |0|1999-03-01 00:00:00||False
23746|17042026|31795|412006|1021 ARLINGTON BLVD 234|||3106|1548|ARLAND LLC                          |31500|2000-12-14 00:00:00||False
23746|17042026|31795|412006|1021 ARLINGTON BLVD 234|||3398|1382|ARLAND LLC                          |75000|2002-10-09 00:00:00||False
23747|17042027|31796|412006|1021 ARLINGTON BLVD 235|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23747|17042027|31796|412006|1021 ARLINGTON BLVD 235|5|5-Not Market Sale|2980|2169|ARLAND LLC                          |0|1999-03-01 00:00:00||False
23747|17042027|31796|412006|1021 ARLINGTON BLVD 235|||3106|1550|ARLAND LLC                          |31500|2000-12-14 00:00:00||False
23747|17042027|31796|412006|1021 ARLINGTON BLVD 235|||3398|1343|ARLAND LLC                          |75000|2002-10-09 00:00:00||False
23747|17042027|31796|412006|1021 ARLINGTON BLVD 235|||3796|2010|ARLAND LLC                          |125000|2004-12-30 00:00:00||False
23748|17042028|31797|412006|1021 ARLINGTON BLVD 236|||2439|0762|ARLAND LLC                          |44800|1990-06-13 00:00:00||False
23748|17042028|31797|412006|1021 ARLINGTON BLVD 236|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23748|17042028|31797|412006|1021 ARLINGTON BLVD 236|||4214|2216|ARLAND LLC                          |120000|2008-08-22 00:00:00||False
23749|17042029|31798|412006|1021 ARLINGTON BLVD 237|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23749|17042029|31798|412006|1021 ARLINGTON BLVD 237|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23749|17042029|31798|412006|1021 ARLINGTON BLVD 237|||3826|0587|ARLAND LLC|120000|2005-03-30 00:00:00||False
23749|17042029|31798|412006|1021 ARLINGTON BLVD 237|O|O-Assignment of Lease|    |    |ARLAND LLC|134500|2020-01-10 00:00:00|20200100000797                  |False
66705|17042030|31799|412006|1021 ARLINGTON BLVD 238|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
66705|17042030|31799|412006|1021 ARLINGTON BLVD 238|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66705|17042030|31799|412006|1021 ARLINGTON BLVD 238|1|1-Foreclosure, Auction, Bankru|3053|0463|ARLAND LLC                          |40000|2000-03-29 00:00:00||False
66705|17042030|31799|412006|1021 ARLINGTON BLVD 238|||3086|0996|ARLAND LLC                          |37500|2000-09-05 00:00:00||False
23750|17042031|31800|412006|1021 ARLINGTON BLVD 239|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23750|17042031|31800|412006|1021 ARLINGTON BLVD 239|||2816|0865|ARLAND LLC                          |27000|1996-11-22 00:00:00||False
23750|17042031|31800|412006|1021 ARLINGTON BLVD 239|||4336|0700|ARLAND LLC                          |114000|2009-12-10 00:00:00||False
23751|17042032|31801|412006|1021 ARLINGTON BLVD 240|5|5-Not Market Sale|1624|0099|ARLAND LLC|0|1966-02-15 00:00:00||False
23751|17042032|31801|412006|1021 ARLINGTON BLVD 240|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23751|17042032|31801|412006|1021 ARLINGTON BLVD 240|O|O-Assignment of Lease|3815|0150|ARLAND LLC|167000|2005-02-25 00:00:00||False
23751|17042032|31801|412006|1021 ARLINGTON BLVD 240|||    |    |ARLAND LLC|168000|2015-06-29 00:00:00|20150100014102                  |False
23751|17042032|31801|412006|1021 ARLINGTON BLVD 240|O|O-Assignment of Lease|    |    |ARLAND LLC|175000|2020-07-10 00:00:00|20200100016214                  |False
23751|17042032|31801|412006|1021 ARLINGTON BLVD 240|O|O-Assignment of Lease|    |    |ARLAND LLC|164900|2025-11-07 00:00:00|20250100014640                  |False
66706|17042033|31802|412006|1021 ARLINGTON BLVD 241|||2457|1138|ARLAND LLC                          |76250|1990-11-29 00:00:00||False
66706|17042033|31802|412006|1021 ARLINGTON BLVD 241|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23752|17042034|31803|412006|1021 ARLINGTON BLVD 307|1|1-Foreclosure, Auction, Bankru|2834|0093|ARLAND LLC                          |31000|1997-02-05 00:00:00||False
23752|17042034|31803|412006|1021 ARLINGTON BLVD 307|1|1-Foreclosure, Auction, Bankru|2873|0053|ARLAND LLC                          |22500|1997-12-22 00:00:00||False
23752|17042034|31803|412006|1021 ARLINGTON BLVD 307|||3729|1412|ARLAND LLC                          |189900|2004-07-09 00:00:00||False
23752|17042034|31803|412006|1021 ARLINGTON BLVD 307|O|O-Assignment of Lease|    |    |ARLAND LLC                          |160000|2018-01-12 00:00:00|20180100000977                  |False
23752|17042034|31803|412006|1021 ARLINGTON BLVD 307|O|O-Assignment of Lease|||ARLAND LLC|163000|2022-05-20 00:00:00|20220100010096                  |False
23753|17042035|31804|412006|1021 ARLINGTON BLVD 308|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23753|17042035|31804|412006|1021 ARLINGTON BLVD 308|||2769|1359|ARLAND LLC                          |26000|1996-02-28 00:00:00||False
23753|17042035|31804|412006|1021 ARLINGTON BLVD 308|5|5-Not Market Sale|4407|1425|ARLAND LLC                          |0|2010-08-16 00:00:00||False
66707|17042036|31805|412006|1021 ARLINGTON BLVD 309|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
66707|17042036|31805|412006|1021 ARLINGTON BLVD 309|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66707|17042036|31805|412006|1021 ARLINGTON BLVD 309|||3845|1977|ARLAND LLC                          |184000|2005-05-13 00:00:00||False
66707|17042036|31805|412006|1021 ARLINGTON BLVD 309|O|O-Assignment of Lease|4741|2177|ARLAND LLC                          |175000|2013-11-27 00:00:00||False
66707|17042036|31805|412006|1021 ARLINGTON BLVD 309|O|O-Assignment of Lease|||ARLAND LLC|140000|2021-12-20 00:00:00|20210100040362                  |False
23754|17042037|31806|412006|1021 ARLINGTON BLVD 310|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23754|17042037|31806|412006|1021 ARLINGTON BLVD 310|O|O-Assignment of Lease|2819|1667|ARLAND LLC|25547|1997-01-30 00:00:00||False
23754|17042037|31806|412006|1021 ARLINGTON BLVD 310|O|O-Assignment of Lease|    |    |ARLAND LLC|148500|2020-05-15 00:00:00|20200100010701                  |False
23754|17042037|31806|412006|1021 ARLINGTON BLVD 310|O|O-Assignment of Lease|    |    |ARLAND LLC|110000|2025-06-06 00:00:00|20250100007029                  |False
23755|17042038|31807|412006|1021 ARLINGTON BLVD 311|O|O-Assignment of Lease|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23755|17042038|31807|412006|1021 ARLINGTON BLVD 311|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23755|17042038|31807|412006|1021 ARLINGTON BLVD 311|O|O-Assignment of Lease|4160|0229|ARLAND LLC|125000|2008-01-04 00:00:00||False
23755|17042038|31807|412006|1021 ARLINGTON BLVD 311|O|O-Assignment of Lease|    |    |ARLAND LLC|130000|2024-04-30 00:00:00|20240100004691                  |False
53859|17042039|31808|412006|1021 ARLINGTON BLVD 312|1|1-Foreclosure, Auction, Bankru|2408|1540|ARLAND LLC                          |44000|1989-09-29 00:00:00||False
53859|17042039|31808|412006|1021 ARLINGTON BLVD 312|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53859|17042039|31808|412006|1021 ARLINGTON BLVD 312|W|W-Will / R.O.S/L O H|2408|1540|SOLOVEY TRACI K  ET AL              |0|2018-02-08 00:00:00||False
53859|17042039|31808|412006|1021 ARLINGTON BLVD 312|5|5-Not Market Sale|    |    |ARLAND LLC                          |0|2019-05-16 00:00:00|20190100008368                  |False
23756|17042040|31809|412006|1021 ARLINGTON BLVD 313|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23756|17042040|31809|412006|1021 ARLINGTON BLVD 313|1|1-Foreclosure, Auction, Bankru|2834|2085|ARLAND LLC                          |26000|1997-05-01 00:00:00||False
23756|17042040|31809|412006|1021 ARLINGTON BLVD 313|5|5-Not Market Sale|4407|1427|ARLAND LLC                          |0|2010-08-16 00:00:00||False
23757|17042041|31810|412006|1021 ARLINGTON BLVD 314|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23757|17042041|31810|412006|1021 ARLINGTON BLVD 314|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23757|17042041|31810|412006|1021 ARLINGTON BLVD 314|||4102|1045|ARLAND LLC                          |150000|2007-05-22 00:00:00||False
23757|17042041|31810|412006|1021 ARLINGTON BLVD 314|O|O-Assignment of Lease|    |    |ARLAND LLC                          |139500|2016-12-19 00:00:00|20170100000188                  |False
53860|17042042|31811|412006|1021 ARLINGTON BLVD 315|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53860|17042042|31811|412006|1021 ARLINGTON BLVD 315|1|1-Foreclosure, Auction, Bankru|2911|1573|ARLAND LLC                          |25000|1998-07-14 00:00:00||False
53860|17042042|31811|412006|1021 ARLINGTON BLVD 315|7|7-Partial Interest|3958|0962|ARLAND LLC                          |99500|2004-12-13 00:00:00||False
53860|17042042|31811|412006|1021 ARLINGTON BLVD 315|||4029|1095|ARLAND LLC                          |175000|2006-10-05 00:00:00||False
53860|17042042|31811|412006|1021 ARLINGTON BLVD 315|2|2-Sale or Gift to Relative|4752|0337|ARLAND LLC                          |0|2013-08-16 00:00:00||False
23758|17042043|31812|412006|1021 ARLINGTON BLVD 316|O|O-Assignment of Lease|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23758|17042043|31812|412006|1021 ARLINGTON BLVD 316|O|O-Assignment of Lease|2084|1809|SCHWARTZ STEVEN E  &  PATRICIA S|38365|1982-10-15 00:00:00||False
23758|17042043|31812|412006|1021 ARLINGTON BLVD 316|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23758|17042043|31812|412006|1021 ARLINGTON BLVD 316|W|W-Will / R.O.S/L O H|2084|1809|ARLAND LLC|0|2019-09-09 00:00:00||False
23758|17042043|31812|412006|1021 ARLINGTON BLVD 316|O|O-Assignment of Lease|    |    |ARLAND LLC|135000|2020-09-12 00:00:00|20200100024922                  |False
23758|17042043|31812|412006|1021 ARLINGTON BLVD 316|O|O-Assignment of Lease|    |    |ARLAND LLC|150000|2024-10-31 00:00:00|20240100012672                  |False
23759|17042044|31813|412006|1021 ARLINGTON BLVD 317|5|5-Not Market Sale|1624|0099|ARLAND TOWERS COMPANY|0|1966-01-01 00:00:00||False
23759|17042044|31813|412006|1021 ARLINGTON BLVD 317|5|5-Not Market Sale|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23759|17042044|31813|412006|1021 ARLINGTON BLVD 317|O|O-Assignment of Lease|    |    |ARLAND LLC|125000|2023-02-17 00:00:00|20230100001665                  |False
23759|17042044|31813|412006|1021 ARLINGTON BLVD 317|O|O-Assignment of Lease|    |    |ARLAND LLC|0|2023-02-17 00:00:00|20230100001628                  |False
23759|17042044|31813|412006|1021 ARLINGTON BLVD 317|O|O-Assignment of Lease|    |    |ARLAND LLC|150000|2025-07-22 00:00:00|20250100009286                  |False
53861|17042045|31814|412006|1021 ARLINGTON BLVD 318|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
53861|17042045|31814|412006|1021 ARLINGTON BLVD 318|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53861|17042045|31814|412006|1021 ARLINGTON BLVD 318|||3837|0702|ARLAND LLC                          |266900|2005-05-03 00:00:00||False
53861|17042045|31814|412006|1021 ARLINGTON BLVD 318|3|3-Family Sale|    |    |ARLAND LLC                          |0|2015-06-30 00:00:00|20150100014818                  |False
53861|17042045|31814|412006|1021 ARLINGTON BLVD 318|O|O-Assignment of Lease|    |    |ARLAND LLC                          |172000|2018-03-30 00:00:00|20180100005141                  |False
23760|17042046|31815|412006|1021 ARLINGTON BLVD 319|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23760|17042046|31815|412006|1021 ARLINGTON BLVD 319|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23760|17042046|31815|412006|1021 ARLINGTON BLVD 319|||3011|2009|ARLAND LLC                          |56500|1999-08-09 00:00:00||False
23760|17042046|31815|412006|1021 ARLINGTON BLVD 319|||3398|1310|ARLAND LLC                          |165000|2002-09-26 00:00:00||False
23760|17042046|31815|412006|1021 ARLINGTON BLVD 319|||3824|0705|ARLAND LLC                          |249999|2005-03-31 00:00:00||False
23760|17042046|31815|412006|1021 ARLINGTON BLVD 319|7|7-Partial Interest|4790|1709|ARLAND LLC                          |90585|2014-08-29 00:00:00||False
23760|17042046|31815|412006|1021 ARLINGTON BLVD 319|O|O-Assignment of Lease|    |    |ARLAND LLC                          |195000|2017-02-17 00:00:00|20170100003410                  |False
23761|17042047|31816|412006|1021 ARLINGTON BLVD 320|||2637|1491|ARLAND LLC                          |45000|1993-09-07 00:00:00||False
23761|17042047|31816|412006|1021 ARLINGTON BLVD 320|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23761|17042047|31816|412006|1021 ARLINGTON BLVD 320|||3039|1749|ARLAND LLC                          |65000|2000-01-19 00:00:00||False
23761|17042047|31816|412006|1021 ARLINGTON BLVD 320|||3039|1746|ARLAND LLC                          |65000|2000-01-19 00:00:00||False
23761|17042047|31816|412006|1021 ARLINGTON BLVD 320|6|6-Quitclaim|4787|1905|ARLAND LLC                          |0|2014-08-19 00:00:00||False
23762|17042048|31817|412006|1021 ARLINGTON BLVD 321|5|5-Not Market Sale|2690|0474|ARLAND LLC                          |21000|1994-06-17 00:00:00||False
23762|17042048|31817|412006|1021 ARLINGTON BLVD 321|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23762|17042048|31817|412006|1021 ARLINGTON BLVD 321|||3733|0169|ARLAND LLC                          |155000|2004-06-18 00:00:00||False
23763|17042049|31818|412006|1021 ARLINGTON BLVD 322|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23763|17042049|31818|412006|1021 ARLINGTON BLVD 322|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23763|17042049|31818|412006|1021 ARLINGTON BLVD 322|W|W-Will / R.O.S/L O H|X050|1713|ARLAND LLC                          |0|2004-09-05 00:00:00||False
23763|17042049|31818|412006|1021 ARLINGTON BLVD 322|E|E-Estate Sale|3927|0373|ARLAND LLC                          |95200|2005-11-09 00:00:00||False
23763|17042049|31818|412006|1021 ARLINGTON BLVD 322|||3928|2531|ARLAND LLC                          |135000|2005-11-30 00:00:00||False
23763|17042049|31818|412006|1021 ARLINGTON BLVD 322|O|O-Assignment of Lease|4718|2588|ARLAND LLC                          |150000|2013-07-31 00:00:00||False
23764|17042050|31819|412006|1021 ARLINGTON BLVD 323|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23764|17042050|31819|412006|1021 ARLINGTON BLVD 323|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23764|17042050|31819|412006|1021 ARLINGTON BLVD 323|||3618|2653|ARLAND LLC                          |83500|2003-10-24 00:00:00||False
23764|17042050|31819|412006|1021 ARLINGTON BLVD 323|||4129|0297|ARLAND LLC                          |153000|2007-08-06 00:00:00||False
23765|17042051|31820|412006|1021 ARLINGTON BLVD 324|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23765|17042051|31820|412006|1021 ARLINGTON BLVD 324|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23765|17042051|31820|412006|1021 ARLINGTON BLVD 324|||3750|0369|ARLAND LLC                          |120000|2004-08-02 00:00:00||False
23766|17042052|31821|412006|1021 ARLINGTON BLVD 325|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23766|17042052|31821|412006|1021 ARLINGTON BLVD 325|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23766|17042052|31821|412006|1021 ARLINGTON BLVD 325|||3826|0530|ARLAND LLC                          |136500|2005-03-30 00:00:00||False
66708|17042053|31822|412006|1021 ARLINGTON BLVD 326|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
66708|17042053|31822|412006|1021 ARLINGTON BLVD 326|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66708|17042053|31822|412006|1021 ARLINGTON BLVD 326|||3871|0001|ARLAND LLC                          |143500|2005-07-11 00:00:00||False
66708|17042053|31822|412006|1021 ARLINGTON BLVD 326|||4004|1198|ARLAND LLC                          |159000|2006-07-24 00:00:00||False
23767|17042054|31823|412006|1021 ARLINGTON BLVD 327|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23767|17042054|31823|412006|1021 ARLINGTON BLVD 327|5|5-Not Market Sale|2771|1169|ARLAND LLC                          |23191|1996-03-13 00:00:00||False
23768|17042055|31824|412006|1021 ARLINGTON BLVD 328|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23768|17042055|31824|412006|1021 ARLINGTON BLVD 328|1|1-Foreclosure, Auction, Bankru|2790|1427|ARLAND LLC                          |20000|1996-08-14 00:00:00||False
23768|17042055|31824|412006|1021 ARLINGTON BLVD 328|7|7-Partial Interest|3958|0965|ARLAND LLC                          |99500|2004-12-13 00:00:00||False
23768|17042055|31824|412006|1021 ARLINGTON BLVD 328|||4470|0999|ARLAND LLC                          |83653|2011-06-30 00:00:00||False
66709|17042056|31825|412006|1021 ARLINGTON BLVD 329|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
66709|17042056|31825|412006|1021 ARLINGTON BLVD 329|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
66709|17042056|31825|412006|1021 ARLINGTON BLVD 329|||3839|2612|ARLAND LLC                          |50000|2003-10-27 00:00:00||False
66709|17042056|31825|412006|1021 ARLINGTON BLVD 329|||3846|2700|ARLAND LLC                          |165000|2005-05-27 00:00:00||False
23769|17042057|31826|412006|1021 ARLINGTON BLVD 330|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23769|17042057|31826|412006|1021 ARLINGTON BLVD 330|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
23769|17042057|31826|412006|1021 ARLINGTON BLVD 330|||4287|1065|ARLAND LLC                          |210000|2009-06-11 00:00:00||False
23769|17042057|31826|412006|1021 ARLINGTON BLVD 330|O|O-Assignment of Lease|4613|0077|ARLAND LLC                          |213000|2012-10-15 00:00:00||False
23769|17042057|31826|412006|1021 ARLINGTON BLVD 330|O|O-Assignment of Lease|    |    |ARLAND LLC                          |185000|2018-04-13 00:00:00|20180100006154                  |False
23770|17042058|31827|412006|1021 ARLINGTON BLVD 331|O|O-Assignment of Lease|1624|0099|ARLAND LLC|0|1966-01-01 00:00:00||False
23770|17042058|31827|412006|1021 ARLINGTON BLVD 331|O|O-Assignment of Lease|2755|2186|ARLAND LLC|0|1995-12-28 00:00:00||False
23770|17042058|31827|412006|1021 ARLINGTON BLVD 331|O|O-Assignment of Lease|3099|1054|ARLAND LLC|73500|2000-10-24 00:00:00||False
23770|17042058|31827|412006|1021 ARLINGTON BLVD 331|O|O-Assignment of Lease|4536|0890|ARLAND LLC|200000|2012-02-24 00:00:00||False
23770|17042058|31827|412006|1021 ARLINGTON BLVD 331|O|O-Assignment of Lease|    |    |ARLAND LLC|225000|2018-10-25 00:00:00|20180100018645                  |False
23770|17042058|31827|412006|1021 ARLINGTON BLVD 331|O|O-Assignment of Lease|    |    |ARLAND LLC|210000|2022-10-03 00:00:00|20220100017312                  |False
23770|17042058|31827|412006|1021 ARLINGTON BLVD 331|O|O-Assignment of Lease|    |    |ARLAND LLC|225000|2024-10-01 00:00:00|20240100011344                  |False
53862|17042059|31828|412006|1021 ARLINGTON BLVD 332|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
53862|17042059|31828|412006|1021 ARLINGTON BLVD 332|1|1-Foreclosure, Auction, Bankru|2795|0356|ARLAND LLC                          |28000|1996-08-14 00:00:00||False
53862|17042059|31828|412006|1021 ARLINGTON BLVD 332|7|7-Partial Interest|3958|0968|ARLAND LLC                          |99500|2004-12-13 00:00:00||False
53862|17042059|31828|412006|1021 ARLINGTON BLVD 332|||4470|1002|ARLAND LLC                          |83653|2011-06-30 00:00:00||False
23771|17042060|31829|412006|1021 ARLINGTON BLVD 333|5|5-Not Market Sale|1624|0099|ARLAND LLC                          |0|1966-01-01 00:00:00||False
23771|17042060|31829|412006|1021 ARLINGTON BLVD 333|5|5-Not Market Sale|2755|2186|ARLAND LLC                          |0|1995-12-28 00:00:00||False
